,ALL_Uniq,Name_USGSO,density_pop,evi,wind_power,wind_std,offshore_wind,geothermal_potential,hydro,temp,solar_pow,solar_seas_ind,res_area,consumption_label,gdp_cons_pop_urban_merged,cluster_label_mk_5,cluster_label_mk_6,cluster_label_mk_7,cluster_label_mk_8,cluster_label_mk_9,cluster_label_mk_10,cluster_label_mk_11,cluster_label_mk_12,cluster_label_mk_13,cluster_label_mk_14,cluster_label_mk_15,cluster_label_mk_16,cluster_label_mk_17,cluster_label_mk_18,cluster_label_mk_19,cluster_label_mk_20,cluster_label_mk_21,cluster_label_mk_22,cluster_label_mk_23,cluster_label_mk_24,cluster_label_mk_25,cluster_label_mk_26,cluster_label_mk_27,cluster_label_mk_28,cluster_label_mk_29,cluster_label_mk_30
1080,280339,Isola Favignana,0.5602878183342452,-0.5852249504893055,0.5717326432191339,-0.0384779282172335,2.4303471589223697,1.8994647200704828,0.0,-0.8273170131592471,0.6901936377830106,0.9318254357579918,0.2749198598048497,S,0.1302734314046253,4,0,6,3,2,8,0,0,5,5,12,15,5,2,16,7,7,8,16,0,12,10,24,5,27,4
1081,280351,Isola Vulcano,-0.1434140146919403,-0.6649613650182502,0.1936763343425281,0.462094758575891,0.130185622928363,0.0,0.0,-0.7803376837518542,0.4758994011677996,1.0910902670158875,0.2916634172866649,XS,-0.1393763076694296,0,4,3,7,8,7,10,11,2,8,2,5,1,1,5,19,12,13,2,18,2,7,8,7,21,29
1082,280356,Ithaca Island,-0.3705991606088937,-0.1293213728536318,0.2920609172513725,-0.0084903303913159,0.0,0.0,3.845954907609202,-0.855644036987381,0.4140910757825407,1.480958149020666,0.5742374136881794,S,0.1349416800578418,2,1,2,2,7,0,7,8,9,4,1,13,13,7,18,1,8,15,13,22,6,20,6,1,5,26
1083,280358,Isola Lipari,0.5639205169841045,-0.4202186873252603,0.2440599871040566,0.4913584786120177,0.0,0.0,0.0,-0.7864867019714338,0.4407446351412976,1.1333172866733487,0.5555413644104955,M,1.4128455547996437,0,4,3,7,4,5,6,4,1,11,6,12,11,15,7,14,16,14,7,19,11,22,5,16,7,28
1084,280359,Nisí Oinoússes,-0.0232132225810268,-0.6018651881362423,0.6657638547881699,-0.3094359299914915,1.747923467036117,0.0,0.0,-0.937939621708417,0.635249081549073,1.527300887419791,0.0064142340311298,XS,-0.1528052256394256,0,5,5,5,5,1,4,5,4,3,12,7,14,13,15,7,5,1,8,2,24,0,24,7,11,5
1085,280361,Isola Alicudi,-0.0320745467717399,-0.7662465824069493,0.3494472701235599,0.6032440347521323,0.0,5.329561422661084,0.0,-0.8006604381553477,0.4868900691647165,1.1750466218304472,-0.3217273366756598,XS,-0.2038628233158234,4,0,6,3,2,8,0,0,5,6,11,8,12,10,12,11,7,7,22,11,1,10,14,12,16,9
1086,280363,Isola Salina,0.2326392376567722,-0.4393746617365466,0.3376937998543829,0.5298564913404492,0.0,3.44281711975356,0.0,-0.8009365993243883,0.2745663206112905,1.480982398738512,-0.1324131022393501,XS,-0.0204205692125632,4,0,6,3,2,8,0,0,5,6,11,8,12,10,12,11,7,7,22,11,1,10,14,12,16,9
1087,280364,Isola Filicudi,0.1129233613710238,-0.6681193118544554,0.3218849532215287,0.5827047579533954,0.0,4.757189081476963,0.0,-0.8075344880271673,0.4786662826215689,1.2458748889820457,-0.1518342326682146,XS,-0.169699682681506,4,0,6,3,2,8,0,0,5,6,11,8,12,10,12,11,7,7,22,11,1,10,14,12,16,9
1088,280366,Nisí Psará,-0.8294575105205783,-1.1090068281385632,0.979176612457056,-0.5947981221878178,2.637186147966031,3.954673188028498,0.0,-0.9239223088762264,0.7065775286771159,1.6262614372454058,0.6135132824205544,XS,-0.1671067523813024,4,0,6,3,2,8,0,0,5,5,11,15,5,2,16,10,7,8,16,0,12,10,14,5,27,4
1089,280367,Isola Panarea,0.8759627553186781,-0.7124121308736973,0.3501289978559329,0.429475805036053,0.0,0.0,0.0,-0.7939383106870307,0.5507047495935685,1.0824684942457872,-0.4884199893260147,XS,-0.1448998815436571,0,4,3,7,8,7,10,11,2,8,2,5,3,1,13,3,3,18,18,17,21,7,13,7,17,19
1090,280368,Nisí Kálamos,-0.5175326407781815,-0.4002521636306351,-0.7533595364422605,-0.2479183793749547,0.0,0.0,0.0,-0.9214371284390996,0.4186110474695858,1.4302640455578686,-0.4209904803355555,XS,-0.1769801624097767,0,4,3,7,8,7,10,11,2,8,13,5,3,9,2,3,12,3,17,14,2,6,8,7,21,3
1091,280369,Nisída Meganísi,-0.1804447165227832,-0.4238862071977777,0.0614877415914902,0.0036256189664226,0.0,0.0,0.0,-0.9106926103894094,0.4573583675106631,1.357341555135369,-0.7216914669656687,XS,-0.1545091167422808,0,4,3,7,8,7,10,11,2,3,13,5,3,9,2,3,12,3,15,14,2,6,8,7,21,3
1092,280371,Isola di Ustica,0.4704146346792268,-0.5684443973483152,0.4589891882295459,0.4357844934463891,0.0,5.075090792895828,0.0,-0.7920665591547337,0.6498564588748454,1.0436116758842648,-0.3022274037983199,XS,-0.10768160295242,4,0,6,3,2,8,0,0,5,6,11,8,12,10,12,11,7,7,22,11,1,10,14,12,16,9
1093,280373,Isla de Formentera,0.4316106665515385,-0.8605786414913968,0.1265495788641875,0.059928507739235,0.0,4.15371930931403,0.0,-0.7431865415674481,0.7278825158711395,0.5515621605478541,0.6426853772512539,M,1.2539830130605023,4,0,6,3,2,8,0,0,5,6,11,8,12,10,12,11,7,7,22,11,1,19,14,12,16,9
1094,280375,Isola Stromboli,0.6815801280483456,-1.0398345206395827,0.3401903371189284,0.4783494663912784,0.0,4.893443077661025,0.0,-0.7920020765345818,0.3704782898623074,1.253196007393666,-0.0493138353820754,S,0.0481499653720846,4,0,6,3,2,8,0,0,5,6,11,8,12,10,12,11,7,7,22,11,1,10,14,12,16,9
1095,280384,Ìsola di San Pietro,0.318701799756623,-0.4647347848219618,0.399840441628432,-0.2386546920006502,2.583289748619488,2.501381769796516,0.0,-0.8708744764609702,0.534441635270858,0.9618777018588645,0.673711909118846,M,0.9731498637868864,4,0,6,3,2,8,0,0,5,5,11,15,5,2,16,0,7,8,16,0,12,5,14,5,27,4
1096,280386,Nisí Skópelos,-0.144565862616579,-0.1366861822815302,0.4534269114752943,0.2087869812834079,0.9345675617585631,0.0,0.0,-0.9197398783923574,0.0893206793645541,1.9570113006825185,0.2106506451878044,S,0.3653396372065969,0,5,5,5,5,1,4,5,4,3,13,11,14,9,2,4,5,1,15,14,2,0,8,7,21,18
1097,280387,Skiathos Island,0.3062860077328551,-0.1810510520913052,0.0991097770394217,0.5002406502249385,0.0491073309045709,3.433174626881475,0.0,-0.9649369489510784,0.1292830849117855,1.8244207124980496,0.6986202625683036,M,0.7697727873172014,4,0,6,3,2,8,0,0,5,6,11,8,12,10,12,11,7,7,22,11,1,10,14,12,16,9
1098,280389,Paxós,0.2597302922384864,-0.2986706339932539,0.3252472540578346,-0.0337080231349145,0.1075201547964854,0.0,0.0,-0.826650242610517,0.5280704881349828,1.3011313113211074,-0.5048137971681151,XS,-0.0333610673003499,0,4,3,7,8,7,10,5,0,3,13,5,3,9,13,3,12,18,18,17,2,6,8,7,21,3
1099,280390,Nisí Alónnisos,-0.1535327842484024,-0.3399111160166601,0.4534269114752943,0.2087869812834079,1.4607089331918457,3.508310484601152,0.0,-0.8972993366872181,0.1706362509781072,1.9613751836562527,-0.4368511021058531,XS,0.0317097002189159,4,0,6,3,2,8,0,0,5,5,11,15,5,2,16,10,7,8,22,0,12,10,14,5,27,9
1100,280394,Nisí Ágios Efstrátios,-1.0754263545694869,-0.726278568158581,0.985528770554634,-0.3105495913427473,2.7970044675777763,0.0,0.0,-0.9615729759772432,0.4396561820403042,1.9216952659166564,0.4362310690132884,XS,-0.1669498869700096,0,5,5,5,5,1,4,5,4,3,12,11,14,13,15,7,5,1,8,2,24,0,24,7,11,5
1101,280397,Nisí Othonoí,0.2820470756032666,-0.4058691145233444,0.5386263962801702,-0.2139397527960611,1.106427893306448,2.622957203733976,0.0,-0.861814674774112,0.4222877790945271,1.4003697372415167,-0.5082379762425455,XS,-0.1389227633981096,4,0,6,3,2,8,0,0,5,5,11,8,12,2,12,10,7,7,22,11,1,10,14,5,16,9
1102,280398,Nisí Ereikoússa,0.6327090851014345,-0.5115894406660815,0.2196234478830868,0.2217540434123676,0.8859476162024054,0.0,0.0,-0.8892550343379817,0.500942606241294,1.2970355124832809,-0.8507540436462138,XS,-0.166881017874658,0,5,5,5,5,1,4,5,4,3,13,7,3,9,2,4,12,1,15,14,2,6,8,7,21,3
1103,280402,Ishulli i Sazanit,0.1957403697484342,-0.3887306074243662,-0.1028166184738314,0.0232300600193148,1.870318006221088,2.6759331926167294,0.0,-0.9151078992067372,0.3809258292775584,1.2365246595115205,-0.7124586935103542,XS,-0.1846958996308922,4,0,6,3,2,8,0,0,5,5,11,15,5,2,16,10,7,8,16,0,12,10,14,5,27,4
1104,280403,Isola di Capri,1.5305925674193783,-0.520707444856623,-0.0095065132475549,0.5584188851930265,0.0,3.339248887365611,0.0,-0.9073304507233908,0.3081143922486328,1.2262431466138366,-0.6784812489336355,S,2.078568185892894,4,0,6,3,2,8,0,0,5,6,11,8,12,10,12,11,7,7,22,11,1,19,14,12,16,9
1105,280404,Isola d’Ischia,1.5326531337705491,-0.1592815684978178,0.1170272218078899,0.5491310224175552,0.0,3.645153739403896,0.0,-0.8782298553732647,0.2480320738654871,1.3357881293595717,0.4850144157688457,L,2.7683005288854874,4,0,6,3,2,8,0,0,5,6,11,8,12,10,12,11,7,7,22,11,1,19,14,18,16,9
1106,280405,Isola di Procida,1.8393061987768864,-0.6936645680131815,-0.2715115420049424,0.5446242165727953,0.0,0.0,0.0,-0.9519835724465848,0.3432142598335918,1.1387271811849466,-0.8152222180199798,XS,1.5219139007254163,0,4,3,7,4,5,6,4,1,11,6,5,11,5,13,3,3,18,18,17,21,8,13,16,17,28
1107,280413,Isola Asinara,-0.8047905348662021,-0.416544784609574,0.6795375482195958,0.1535620952598978,1.030760106560524,3.769926724030213,0.0,-0.8998714672312593,0.4318137566710756,1.363609583978099,0.760723949584896,XS,-0.1553816782405863,4,0,6,3,2,8,0,0,5,5,11,15,12,2,16,10,7,7,22,11,1,10,14,5,16,9
1108,280415,Isola Caprera,-0.0004154909413892,-0.8979949891590681,0.4922238600778873,-0.3929026728482235,2.014621952611997,0.0,0.0,-0.8924362894674536,0.3825976698173492,1.2354495441066606,-1.0670050247265703,XS,-0.1119378361368566,0,5,5,5,5,1,4,5,4,3,12,7,14,9,2,7,5,1,15,14,24,0,24,7,11,5
1109,280417,Isola Maddalena,0.9795713412299628,-0.8093688896002946,0.48245873908715,-0.3788200400480372,1.980590384891847,0.0,0.0,-0.9027973139140965,0.3868431492966778,1.2442024023595837,-0.5038119629457206,M,1.7419794982472936,0,5,5,5,5,1,4,5,4,0,12,7,14,5,6,13,18,5,15,20,22,8,7,8,2,21
1110,280425,Isola del Giglio,0.0020123600742732,-0.4432615450478552,0.326083206828081,0.2028886740920834,0.0,4.406424817770845,0.0,-0.914308591661128,0.3510903562469669,1.3161658889187715,0.2886928149128138,XS,-0.0868002951445616,4,0,6,3,2,8,0,0,5,6,11,8,12,10,12,11,7,7,22,11,1,10,14,12,16,9
1111,280426,Isola Pianosa,-0.2777295585279564,-0.3832560150989609,0.3470728865445394,0.3190992662373256,0.0,3.0014172897785514,0.0,-0.9147117599595074,0.4156626351691128,1.1795014313350267,-1.0060392976323558,XS,-0.187724398940571,4,0,6,3,2,8,0,0,5,6,11,8,12,10,12,11,7,7,22,11,1,10,14,12,16,9
1112,280430,Otok Šipan,0.1527666366059834,-0.2769684678857476,-0.7369969419761639,0.0309855907079622,0.3070826815312577,0.0,0.0,-1.0617459191493823,0.1339487204637234,1.2209780239512475,-0.5631067570174247,XS,-0.1215067027054033,0,4,3,7,8,7,10,11,2,8,13,5,3,9,2,4,12,3,15,14,2,6,8,0,21,3
1113,280432,Otok Lastovo,-0.6160561473922992,-0.283524084387223,0.2599014630756951,0.0394966226591784,0.3045569608309163,1.9822528168932405,4.84772270198163,-0.9840396569237784,0.2259314252586997,1.4429931935189724,0.2615972836381015,XS,-0.1540422527666661,2,1,2,2,7,0,7,3,11,4,1,4,9,12,10,9,8,6,5,8,5,21,3,26,28,12
1114,280434,Otok Mljet,-0.8043161426915962,-0.2097010492249261,-0.1028239018613762,-0.1187199119071812,0.3070826426992367,2.7129339878595764,5.141668111486405,-1.0475676844474693,0.0826794318962873,1.4050974842924682,-0.0286108417891698,XS,-0.1222335399702255,2,1,2,2,7,0,7,6,11,4,7,3,6,8,10,8,15,10,5,8,13,25,3,10,22,12
1115,280436,Korcula,-0.0448547316741235,-0.0658339624042289,0.2242992498048817,0.0287321559930118,0.3398361362346719,0.0,5.790327531142393,-1.007229845150856,0.1650995601536863,1.4218838646934138,0.550310694075457,S,1.0114287721282362,2,1,1,0,3,0,7,3,11,4,1,4,9,12,10,9,8,6,5,8,5,21,15,26,28,12
1116,280439,Île de Porquerolles,-0.079476478180238,-0.5472258964901352,0.1500761909150339,-0.546944712532333,0.980320868104828,0.0,0.0,-1.083837228703326,0.458066191416958,1.0417148111280436,-1.0670050247265703,XS,-0.1449552489395613,0,5,5,5,5,1,4,5,4,3,13,7,3,9,2,4,12,1,15,14,23,6,7,7,1,3
1117,280441,Île du Levant,0.2761135003548511,-0.683632595532049,-0.2813997118103193,-0.36559971180389,0.9783160707840304,3.3634986520676007,0.0,-1.062893394959496,0.4390508352248896,1.0776417301504706,-1.0670050247265703,XS,-0.1279453118249924,4,0,6,3,2,8,0,0,5,6,11,8,12,10,12,11,7,7,22,11,1,10,14,5,16,9
1118,280442,Isola di Capraia,-0.519830859428569,-0.4215498447723146,0.430914794396282,0.2810259030059973,0.0,3.527073037829291,0.0,-0.9327178057865596,0.1422801079522954,1.519481262192362,-0.2840671273246162,XS,-0.1698616233426452,4,0,6,3,2,8,0,0,5,6,11,8,12,10,12,11,7,7,22,11,1,10,14,12,16,9
1119,280443,Otok Vis,-0.2390907115587755,-0.2316491975953334,0.4936335979142359,0.0682247095480856,0.1674818910503373,2.12040759399166,5.042763772851645,-0.9638351674249788,0.1970079983369432,1.5270434980486591,-0.422027204666962,S,0.1146583632179067,2,1,2,2,7,0,7,3,9,4,1,4,9,12,10,9,8,6,5,8,5,21,3,26,28,12
1120,280446,Šolta,-0.2549843097059214,-0.2846441456950343,0.0444092452835667,0.2581206809652583,0.322618950730114,0.0,4.731428252664669,-1.0743683182979795,0.2444065807859846,1.3372784241138018,-0.5586243377344674,XS,-0.0379136826741191,2,1,2,2,7,0,7,3,9,4,1,4,13,12,10,1,8,15,5,22,6,21,15,26,28,12
1121,280449,Otok Veli Drvenik,0.1979610730626397,-0.561550441526096,0.1911365725634672,0.1509717536478537,0.3931589299135052,0.0,0.0,-1.044472465976078,0.2154619264668314,1.3058820033088492,-0.1283163705549356,XS,-0.1439473013232442,0,5,5,5,5,1,4,5,4,3,13,7,3,9,2,4,12,1,15,14,2,6,8,7,21,3
1122,280452,Otok Žirje,0.006093554236569,-0.6651513019562206,0.352544193045046,0.082940618752488,0.5095277909779242,0.0,0.0,-1.0532997653095455,0.2419039438308425,1.3781360258080906,0.0873750965066642,XS,-0.155958180352875,0,5,5,5,5,1,4,5,4,3,13,7,3,9,2,4,12,1,15,14,2,6,8,7,21,18
1123,280457,Otok Kaprije,0.2940527432184273,-0.7608722251463744,0.352544193045046,0.082940618752488,0.5083232475316017,0.0,0.0,-1.0532997653095455,0.2219948410104534,1.3482404148606455,-0.2317736396409625,XS,-0.1649402224077232,0,5,5,5,5,1,4,5,4,3,13,7,3,9,2,4,12,1,15,14,2,6,8,7,21,3
1124,280471,Otok Iž,-0.0148559432098451,-0.3857050765212621,-0.0314350304724884,0.3374270943396764,0.4973753167170461,0.0,0.0,-1.0678706092695296,0.0504518507728602,1.6060916457451753,-0.5737552565282708,XS,-0.1494654142915062,0,5,5,5,5,1,4,5,4,3,13,7,3,9,2,4,12,1,15,14,2,6,8,7,21,18
1125,280472,Otočić Golac,0.1175851455403399,-0.3186380305765824,-0.4247441190060256,-0.4484750145754161,0.6298881801436739,2.5340537057756243,4.125140392245031,-1.0625704255719677,0.0511545508246111,1.5100014301255718,0.5288104541768396,S,0.6161811012554739,2,1,2,2,7,0,7,6,9,4,7,3,6,8,10,8,15,10,5,8,13,25,3,10,22,12
1126,280476,Otok Molat,-0.0572640597982179,-0.4176988791603461,0.1377066290268994,0.2407657979841704,0.264332493241191,2.736448713744205,0.0,-1.043405139128183,0.0567483360282368,1.6949546744915778,-0.7447066873733901,XS,-0.1349229666742708,4,0,6,3,2,8,0,0,5,6,11,8,12,10,12,11,7,7,22,11,1,10,14,12,16,9
1127,280478,Otok Ist,0.1028996835218156,-0.4817788396995239,-0.0586647230503106,0.1666659576047726,0.2339743424024992,0.0,0.0,-1.1335929277205936,0.0290868412827496,1.7357797084741051,-0.705964057842212,XS,-0.1710277450647705,0,5,5,5,5,1,4,5,4,3,13,5,3,9,2,4,12,1,15,14,2,6,8,7,21,18
1128,280482,Otok Silba,0.213410540629639,-0.307339037769022,0.2084875409944344,0.163011442014706,0.4748856734894606,0.0,0.0,-1.051686214342149,0.0394911939239868,1.7141485200393516,-0.6995128773339041,XS,-0.1250464111728051,0,5,5,5,5,1,4,5,4,3,13,7,3,9,2,4,12,1,15,14,2,6,8,7,21,18
1129,280483,Otok Olib,-0.4084042533738546,-0.043955267856029,-0.1695941637055814,0.1696329119310602,0.433602793468754,2.0198048775207926,0.0,-1.1426995300716616,0.0370785904129753,1.6856851676635445,-0.0629045803420701,XS,-0.1638812130499525,4,0,6,3,2,8,0,0,5,6,11,8,12,10,12,11,7,7,22,11,2,10,8,12,21,9
1130,280489,Otok Susak,0.6830111554266189,-0.4563545558418059,0.5875170194372102,0.253688712976142,0.7511489834081063,1.9822528168932405,0.0,-1.0497498019359583,-0.0083326684522079,1.826489312130602,-0.6740556739001986,XS,-0.1564699578080256,4,0,6,3,2,8,0,0,5,3,11,8,12,9,12,10,7,7,22,11,2,10,8,7,21,9
1131,280491,Otok Unije,-0.4381328213616698,-0.450171468236525,0.5465122028195543,0.2437813121949982,0.8081741548218154,1.690060705766181,0.0,-1.066195310939784,-0.0252948229305666,1.787994266409835,0.0051089522169602,XS,-0.1913251039192834,4,0,6,3,5,1,4,5,4,3,13,11,14,9,2,10,12,1,15,14,2,10,8,7,21,18
1132,280495,Otok Rab,0.2293980795326599,-0.4334958368676044,-0.9507230315072698,-0.2398396738150583,0.7233241747440129,0.0,4.317062430990297,-1.2485133026895685,-0.0652974873349295,1.6071135475855542,-1.0670050247265703,S,0.4751056570958134,2,1,2,2,7,0,7,3,9,4,1,4,9,12,10,9,8,6,5,8,5,21,15,26,28,12
1133,280510,Đảo Thổ Chu,-0.0780475801486369,0.4961898504379206,0.2155953519019912,-0.1283279466985455,0.0,0.0,0.0,0.1206448877320741,-0.0597227335910381,0.1438405206360886,-0.0698585888702603,XS,-0.1593807074716204,0,4,3,7,8,7,10,11,0,9,2,1,1,3,1,19,20,19,17,21,0,14,17,23,24,23
1134,280517,Hòn Rái,1.271343818878904,0.4852137906942485,0.2819156673355624,1.1635256854706055,0.0,0.0,0.0,0.1131991384020848,-0.0773850261938764,0.0940597661336444,-0.4819858016689112,XS,0.9444844271704363,0,4,3,7,8,7,10,11,0,9,2,1,1,3,13,3,3,18,18,17,21,14,13,16,17,19
1135,280520,Cù Lao Cổ Chiên,0.807276118420606,-1.1000312640983705,-0.280786287043162,-0.0408190814680641,1.924162398773636,0.0,0.0,0.1212957912771727,0.1009284058444148,-0.0563579103601573,0.6368634779890248,S,0.7925844952455293,0,5,5,5,5,1,4,5,4,0,12,7,7,5,6,17,18,5,8,20,17,18,7,15,2,21
1136,280523,Hòn Tre,1.3816344593379022,-0.0703922520115912,0.1435651668142167,1.417261746279587,0.0,0.0,0.0,0.1111074707505775,-0.0002680873895351,0.0428499256996019,-0.5242775185908165,XS,0.5215584767751219,0,4,3,7,8,7,10,11,2,8,2,5,1,0,5,3,3,13,3,7,21,7,13,16,17,19
1137,280530,Cù Lao Ốc,1.407867459108792,-0.262980521453221,-0.8541641520880883,-0.0550386958645847,0.1231030367890333,0.0,0.0,0.1191831930736186,-0.057808973918847,-0.1579679657077737,-0.4582623292976628,XS,0.3740625145043263,0,4,3,7,8,7,10,11,0,9,2,5,1,3,13,3,3,18,18,17,21,7,13,16,17,19
1138,280538,Hon Phu Quy,1.6336720896934889,-0.0931675009836823,1.2458567098938844,-0.13187162371851,3.7233601355697656,0.0,0.0,0.0344251439875901,0.4772015922012006,-0.0188328943249589,0.2243046936252913,XS,1.819295972363389,0,5,5,5,4,5,6,4,1,0,12,12,14,5,6,13,18,5,8,20,22,8,1,8,2,21
1139,280540,Kaoh Rung Samloem,-0.7136521298114694,0.0523987408512129,-0.0055615059866273,2.000808771510892,0.0,0.0,3.199281219294062,0.0980584166262707,-0.198497576050811,0.2362712410767704,-0.1371901611463271,XS,-0.1923793901966011,2,1,2,2,7,0,5,8,9,12,9,13,13,7,18,1,17,15,19,22,6,13,25,3,14,26
1140,280542,Kaoh Rung,-0.6740710917059759,0.5190550832772,-0.0392212056276527,1.970779145104168,0.0,0.0,4.793162854135044,0.1095727247348858,-0.2560047915359779,0.2687996360848936,0.2141705530698663,XS,-0.0940612131192926,2,1,2,2,7,4,5,2,11,12,9,13,0,14,17,18,11,16,19,16,14,13,19,3,26,20
1141,280546,Kaoh Kong,-1.4004119280859042,0.9243596163128652,-0.865488390894775,2.9410508701816145,0.0,0.0,5.853247793044365,0.0561969867056988,-0.220201125930437,0.2661003628014866,0.1017545530735831,S,-0.1332619045146466,2,1,2,2,7,4,5,2,11,12,0,13,0,14,17,18,11,16,20,16,14,1,19,13,26,20
1142,280552,Hòn Tre,0.4411689107969556,0.1951915833667066,-0.7206945582402826,1.743703860473999,2.9292860302576216,0.0,0.0,0.0795333079449328,0.4824820902984206,0.3135779709893996,-0.7087169756208956,S,0.2079277525574716,0,5,5,5,5,1,4,5,2,8,12,7,1,0,5,17,9,13,3,7,17,18,18,15,13,29
1143,280560,Cù Lao Chàm,0.3453988879857201,0.0448002878589927,-0.0114339348200651,1.101598305950238,0.0,0.0,0.0,-0.0054615771592743,-0.1352468856114126,1.0344145936110785,-0.2421315043935,XS,-0.0790596716468049,0,4,3,7,8,7,10,11,2,8,2,5,1,0,5,19,9,13,3,7,16,7,18,4,13,29
1144,280577,Đảo Ngọc Vừng,0.4537113447629952,-0.3993957288735878,-0.1848432481894195,-0.78036253348979,1.361463354096022,0.0,0.0,-0.2663592030913286,-1.2411331697115782,0.5922672862393118,-0.2137317151670773,XS,-0.0876477688227456,0,5,5,5,5,1,4,5,4,3,13,7,3,9,2,4,12,1,15,14,23,6,7,20,1,14
1145,280580,Nui Kak Ba,0.2896225692858774,0.153175305033849,-0.1148488290432011,-0.6680515277959479,1.4506347273234943,0.0,5.471470026406852,-0.2338502260723087,-1.4004938297811602,0.4899048583186283,0.4086870277576258,S,1.5674812694961104,2,1,1,0,3,2,7,3,3,2,4,4,9,12,4,9,10,6,10,13,5,12,11,26,0,6
1146,280586,Île aux Cerfs,1.355891415640882,-0.7795887187887374,-0.8539798783154608,-0.904027562953326,0.4554107975928971,0.0,0.0,-0.2291763636352552,-1.3826082835160476,0.4363701430113014,-0.3322978637225192,XS,0.1537810314436682,0,5,5,5,5,7,10,5,0,3,13,5,3,9,2,4,12,3,15,17,23,6,0,20,1,3
1147,280587,Naozhou Dao,1.0077507149699148,-0.1105468845626759,0.5127674179765475,-1.0290405879791704,2.3850788048838254,0.0,0.0,-0.2057417589649616,-0.5996953868473581,0.3143147967067189,0.5981504827864195,S,1.785851511310304,0,5,5,5,4,5,6,4,1,0,6,12,11,5,6,13,18,5,7,20,22,8,5,8,2,21
1148,280589,Van Hai,0.966073284567114,-0.6807735192082452,0.4662186324258918,-0.6812583259572922,1.5070611466517878,0.0,0.0,-0.259486876957872,-1.2293069474343763,0.6280668283481702,-0.2846601609623467,XS,0.3082693629588049,0,5,5,5,5,1,4,5,4,3,13,7,3,9,2,4,12,1,15,14,23,6,7,20,1,14
1149,280593,Sha Pak Wan,0.739094881465362,-0.3736826485148401,0.3208272455049891,-0.6326710822699039,1.573874382428092,0.0,3.766645539796877,-0.2691094236980638,-1.2126906531377388,0.6282192238732667,-0.0455713195567068,XS,0.0990020854897693,2,1,2,2,7,0,7,3,9,4,1,4,9,12,10,9,8,6,10,13,5,20,11,26,5,6
1150,280594,Đảo Trà Bản,0.2906479806962765,0.070756292511189,0.4662186324258918,-0.6812583259572922,1.268089776271768,0.0,4.989991932072909,-0.2682817007949293,-1.4136178512164397,0.5653525863469819,0.2504137612852017,XS,0.3363181039174188,2,1,2,2,7,0,7,3,9,4,1,4,9,12,10,9,8,6,10,13,5,21,11,26,28,6
1151,280595,Đảo Thanh Lam,0.1655910941818187,0.0671792470776244,0.2278477733338624,-0.6336226201167474,1.5400643820923,0.0,0.0,-0.2670992775846909,-1.1971906271524764,0.6075830412481313,-0.2996021163100057,XS,-0.1155238412404922,0,5,5,5,5,1,4,5,4,3,13,7,3,9,2,4,12,1,15,14,18,6,7,22,1,14
1152,280597,Weizhou Dao,1.1141355201336416,0.036826094693853,0.4855023390301756,-0.6475534302190581,2.522977809903918,0.0,0.0,-0.2297789891691729,-0.7112519479797007,0.3183755983153465,0.122315426867967,L,2.11918096071722,0,5,5,5,4,5,6,4,1,0,6,12,11,5,6,13,18,5,7,20,22,8,5,8,2,21
1153,280598,Donghai Dao,1.234125807646521,-0.3499329732527442,-0.3670186224030372,-1.0768023852577353,1.9884210263107227,0.0,4.333644005481443,-0.2227456944143936,-0.7598776935920343,0.2724522977526371,1.022916577212961,L,2.81557254686966,2,1,1,0,3,2,9,1,3,2,4,9,10,17,4,2,0,0,10,3,4,12,22,6,0,6
1154,280616,Mang Zhou,-0.1229855911116108,-0.0255313814105132,-0.2206792018684155,-0.5699948126189024,2.0803315134716818,0.0,0.0,-0.3018886541497542,-0.7044423452907019,-0.1106609583907014,-0.6475380572891091,XS,-0.1973346533365988,0,5,5,5,5,1,4,5,4,3,13,7,3,9,2,4,12,1,15,14,23,6,7,22,1,14
1155,280618,Xiachuan Dao,0.4961367967828191,0.4602534354073748,0.1368605394108127,-0.5830856872167554,2.329448957307096,0.0,4.098472745016038,-0.3093037503412686,-0.8682600268343582,-0.0969235206298953,0.9697919400817424,S,0.7847855837902822,2,1,2,2,7,0,7,3,9,4,1,4,9,12,10,9,10,6,10,13,5,21,11,26,0,6
1156,280619,Shangchuan Dao,0.2789100987234978,0.2452798906938197,0.6050220889245185,-0.5937274408890726,2.4233257845038745,0.0,4.537918904324216,-0.3090995336912828,-0.9291530122042896,0.0342567588572967,0.3856876343243909,M,1.3678119543418552,2,1,1,0,3,0,7,3,3,4,1,4,9,12,10,9,10,6,10,13,5,21,11,26,0,6
1157,280621,Hebao Dao,-0.4648741756485633,-0.120984772819697,-0.0473125824654948,-0.6695329662006542,1.7498001078264291,0.0,0.0,-0.3197109751501621,-0.8344414888750138,0.0912952126961533,-0.2480614325541381,XS,-0.1992746850170701,0,5,5,5,5,1,4,5,4,3,13,7,3,9,2,4,12,1,15,14,23,6,7,22,1,14
1158,280622,Dajin Dao,-0.3617304547296973,-0.1150888317735849,-0.0473125824654948,-0.6695329662006542,1.5951454529078133,0.0,0.0,-0.3197156420505193,-0.9006131423941137,0.1445139946494951,-0.554986892743672,XS,-0.1974000962354333,0,5,5,5,5,1,4,5,4,3,13,7,3,9,2,4,12,1,15,14,23,6,7,22,1,14
