ALL_Uniq,Name_USGSO,IslandArea,Popolazione,Densità_pop,evi,eolico,eolico_std,offshore,gdp_2019,consumption,geothermal_potential,hydro,temp,prec,hdd,cdd,solar_pow,solar_seas_ind,urban_area,urban_area_rel,superficie_res,ele_max,Densità_pop_etichetta,Solar_etichetta,Wind_class,consumption_etichetta,NO_res
275964,Sombrero,22.2681022052,223,10.01432443344568,1437.9693122696774,5.961613425382475,0.6502381814443059,0.0,3.2755253314971924,165329.328125,0.0,0.0,23.639110550217936,0.5821345234289765,0.0,703.4914016723633,3.957124710083008,1.2897024154663086,0.0,0.0,51.50270652917506,34.0,S,M,1,XS,0
275968,Huacas,15.8325275832,347,21.916904813619528,1757.189517716044,4.987905245701902,0.6532105733275468,0.0,4.484957695007324,226374.4375,0.0,0.0,24.45869763692218,0.8304688909556717,0.0,976.7995910644531,3.7385754585266113,1.341428518295288,0.0,0.0,51.068583517962004,33.0,S,M,1,XS,0
275972,Mondragon,99.2218358706,557,5.61368367267877,2342.023723054406,5.0109120438546135,0.795177322337318,0.0,6.97578763961792,347206.5625,0.0,106872.0,25.222392353252815,1.6638288200338138,0.0,1285.2291979789734,3.5637853145599365,1.3274908065795898,0.0,0.0,27.268542398260703,51.0,S,M,1,XS,0
275982,Orosco,30.0179537323,382,12.725717529138548,2758.109703785046,5.047994191317558,0.7159323355854912,0.0,10.189257621765137,514294.0625,0.0,9636.0,25.42937307276378,2.0449975984890694,0.0,1454.2792316783573,3.771841049194336,1.2155407667160034,0.0,0.0,25.082454991296828,31.0,S,M,1,XS,0
275992,Baltra,25.8298191031,522,20.209200765844756,796.2642794798986,57.382105926363145,0.4535912924821376,0.6506660182186963,0.8719733357429504,44012.10546875,0.0,0.0,23.49946550867344,0.1729484354145825,0.0,673.1177520751953,4.676187515258789,1.2735224962234497,0.0,0.0,19.758436140201074,69.0,S,L,1,XS,0
276011,Rey,243.771231416,973,3.9914472037906634,5015.612435247446,69.93012512048995,0.8733067407430779,0.12295216138464948,42.24690246582031,5328745.0,0.0,6154761.0,26.761239347259448,2.4467120833195204,0.0,2101.490907875897,4.0993242263793945,1.591701626777649,0.0,0.0,64.1194406982503,230.0,S,M,1,S,0
276012,Pedro Gonzalez,15.0757880683,409,27.129593368323352,4304.649947006335,88.90707005592616,0.763779857373362,1.112800739548076,1.4640014171600342,189346.25,0.0,0.0,26.525524139404297,2.491084441076964,0.0,2006.521842956543,4.2531514167785645,1.6197075843811035,0.0,0.0,10.311701846140327,118.0,S,M,2,XS,0
276025,Taboga,5.87881511307,839,142.7158336949063,3607.8736819258443,33.116947743269805,0.7611031006850416,3.794500621734856,1.408251166343689,182135.78125,0.0,0.0,26.870625178019225,2.2515920721925795,0.0,2143.3437576293945,4.206000328063965,1.4542462825775146,0.0,0.0,24.77347576642726,305.0,M,M,1,XS,0
276029,Cebaco,79.7025718591,331,4.152940015350436,4754.827933312746,21.586529443082625,1.0507050959137314,0.0,10.666295051574707,1352473.25,0.0,1212381.0,26.988763064924967,2.834368223066641,0.0,2180.81198447091,4.155688285827637,1.5876864194869995,0.0,0.0,90.84830304355629,351.0,S,M,1,XS,0
276050,Chira,41.8588399957,1594,38.08036725728055,4156.209607543387,6.572703184819678,1.182055011598219,0.0,6.059038162231445,677729.125,0.0,123516.0,27.49302355448407,1.7290095258504152,0.0,2366.1245193481445,4.614439010620117,1.4276963472366333,0.0,0.0,56.576602751130444,259.0,S,L,1,XS,0
276057,Meanguera del Golfo,16.589496801,1937,116.76062410062006,3950.4472441271614,29.253181984059935,0.9621651242227353,0.0045486503722126275,3.00985050201416,349312.375,0.0,0.0,28.26660474141437,1.667729191482067,0.0,2653.2512969970703,5.004090785980225,1.3373891115188599,0.0,0.0,39.78437734695343,497.0,M,L,1,XS,0
276058,Conchaguita,8.61967745127,391,45.36132612971395,3684.561572270796,16.20958990682979,1.0195961225390209,0.0045486503722126275,0.4637487828731537,62302.05078125,0.0,0.0,28.537932708722053,1.455165863968432,0.0,2753.8676834106445,5.006400108337402,1.3179655075073242,0.0,0.0,31.97099527988147,504.0,S,L,1,XS,0
276059,Tigre,23.6941105683,6061,255.80196321481347,4111.476924371794,15.31585546161712,0.9688891251070482,0.0,3.130586862564087,607879.6875,0.0,0.0,28.823527654012025,1.4203528547659516,0.0,2856.313232421875,4.990071773529053,1.3169132471084595,0.0,0.0,64.69882645937271,786.0,M,L,1,XS,0
276060,Punta Zacate,5.22007053748,678,129.88330236765458,3032.5128276286223,5.480120058242287,1.0341076894620218,0.0045486503722126275,0.23187439143657684,31151.025390625,0.0,0.0,28.545449008630214,1.3525350335985422,0.0,2737.40283203125,5.014124870300293,1.3031623363494873,0.0,0.0,40.91812096987834,185.0,M,L,1,XS,0
276071,Maria Madre,142.74310046,6838,47.90424180197886,3759.413762175978,77.86536847535214,0.5138131029323139,0.0,87.12055969238281,10970530.0,485.0,0.0,25.743455251057924,0.5231671200599521,0.0,1510.6049270629883,4.835689544677734,1.4137914180755615,0.0,0.0,48.0029570925067,639.0,S,L,1,S,0
276097,San Marcos,29.1843095589,542,18.571623183551125,772.3487378831697,57.52003424825896,0.8027457326167015,0.21665117987999977,12.355059623718262,1508904.5,103215.4,0.0,23.70774677192827,0.14763357094489038,71.95124053955078,1374.9625549316406,5.244965553283691,1.2735278606414795,0.0,0.0,4.507288721640544,257.0,S,L,1,XS,0
276145,Vashon,94.9899428388,9629,101.36862611172029,3329.3423857242533,16.394618535921516,0.4172149637018743,0.13324992522999995,405.369140625,82993336.0,0.0,1420870.0,12.005795322336724,1.2680351270382548,2247.838189829957,3.2860696212104585,3.362825393676758,3.778461217880249,0.0,0.0,15.025342989972984,168.0,M,S,1,M,0
276148,Anderson,21.0834242127,916,43.44645304097378,2953.125222955891,11.745562303060735,0.3452299488732009,0.0,19.288284301757812,4127182.0,0.0,0.0,12.166553497314453,1.2820192091166973,2201.445587158203,7.522705078125,3.3219151496887207,3.948460578918457,0.0,0.0,11.109984513517713,118.0,S,S,1,S,0
276150,Lumni,23.8406952048,791,33.178562672146526,2713.407576074697,36.710809976616375,0.5566407377626299,0.675323178794637,1.664766788482666,309697.21875,0.0,0.0,10.48714574178058,1.579965811688453,2636.721908569336,0.0,3.434875011444092,4.3261027336120605,0.0,0.0,64.24933761478655,528.0,S,S,1,XS,0
276153,Orcas,149.899511994,5999,40.020143629554454,3149.694718431585,131.16359650999564,0.615125984476648,0.7257503708688662,38.2436408996582,8037905.5,0.0,6365887.0,10.504139318470209,1.355082537486361,2631.715782165533,0.0,3.4555561542510986,4.393794059753418,0.0,0.0,0.0,738.0,S,S,3,S,1
276154,San Juan,145.543856766,8791,60.40103784066849,3314.4994317488067,128.94843796853277,0.6171425484045692,1.0367510621179485,135.2708282470703,28655642.0,0.0,2054216.0,10.515012646343678,1.145695558413198,2632.204572732095,0.0,3.6019060611724854,4.134792804718018,0.0,0.0,0.0,340.0,M,M,3,M,1
276155,Lopez,77.8286347082,2574,33.07266033447204,3106.4342483734017,130.30601724125236,0.6240282733419082,0.76176280654328,11.723673820495605,2521856.75,0.0,262800.0,10.404463054171856,1.155652510136133,2692.5761367797886,0.0,3.5670552253723145,3.997051477432251,0.0,0.0,26.923363488627487,175.0,S,M,3,S,0
276156,Shaw,19.9265306133,218,10.940188446778363,2920.8039339759644,129.5149098952791,0.6200129096751409,0.7349228675888413,1.6180365085601807,281193.03125,0.0,0.0,10.503215646986746,1.3623089673928916,2631.977096557617,0.0,3.5392541885375977,4.152591228485107,0.0,0.0,0.0,136.0,S,M,3,XS,1
276169,Saturna,32.2734447954,1106,34.269660614526046,2864.237467987475,57.35211461669923,0.7259177676882611,0.1986226567088143,0.7265650033950806,289267.90625,0.0,0.0,11.614835103352846,1.3196921551134437,2353.7000885009766,7.242118835449219,3.5067765712738037,4.655436992645264,0.0,0.0,16.21627468198616,429.0,S,M,1,XS,0
276170,Mayne,23.8785173788,976,40.873559464228684,2882.134427135352,31.78858766415331,0.7127741867570799,0.19678527415091943,2.061492681503296,720612.4375,0.0,0.0,11.603114775124311,1.3037319905124605,2401.806983947754,12.352767944335938,3.4800291061401367,4.442986965179443,0.0,0.0,64.26316362420576,261.0,S,S,1,XS,0
276171,Pender,36.6426328333,1543,42.10941956653716,2972.777134486105,49.48626746913486,0.6825177553835106,0.318067192277263,2.8160815238952637,1054414.75,0.0,0.0,11.421157144160759,1.278933961347987,2421.71544156756,7.10311780657085,3.508410930633545,4.424015522003174,0.0,0.0,99.98781872276615,246.0,S,M,1,XS,0
276173,Salt Spring,186.752039935,11567,61.93774378060852,3347.3889417572623,7.273384480081847,0.5343378616734563,0.7822541056955078,49.93483352661133,18298354.0,0.0,9870759.0,11.22702649511507,1.3464411905733868,2528.569773329066,12.07018336843936,3.397343397140503,4.328180313110352,0.0,0.0,75.04143828005981,703.0,M,S,1,M,0
276184,Galliano,59.3707019422,800,13.474659618793716,3071.4448387383673,23.101688118216316,0.6886751064379029,0.25624734470187605,2.2472198009490967,850184.5,0.0,74458.0,11.477190654943172,1.337998059789904,2465.0466842651344,13.133325750177548,3.447810411453247,4.474240303039551,0.0,0.0,3.293085709016409,318.0,S,S,1,XS,0
276185,Gabriola,53.8537274703,4357,80.90433484669856,3105.1022103296773,20.439643771573046,0.572361603395285,0.27468326651917846,27.743196487426758,10876304.0,0.0,402084.0,10.643838645655649,1.8018612521409523,2668.3552969360385,1.642005920410142,3.4160687923431396,4.43756628036499,0.0,0.0,10.744257155802861,195.0,M,S,1,S,0
276186,Thetis,21.5640377422,1010,46.83723948523186,3082.5723181640465,2.222936680634796,0.45330063607418597,0.1971558032755019,0.838344395160675,222513.78125,0.0,0.0,11.225801094936287,1.5016034960069442,2546.0487228393536,12.486796569824207,3.406428813934326,4.319816589355469,0.0,0.0,9.425826057355845,170.0,S,S,1,XS,0
276191,Gambier,69.3940546684,717,10.332297246877845,3114.9271401932856,5.825103368898613,0.5525164155112471,0.198435294175715,4.269770622253418,1521972.5,31.0,4999330.0,8.452255689911908,2.723814585711807,3499.6896068348633,0.0,3.202705144882202,4.2642035484313965,0.0,0.0,11.4722036453279,918.0,S,S,1,XS,0
276192,Bowen,50.2999939054,4037,80.25845902869193,3191.965091728358,16.558945489904875,0.5304234731901026,0.19471624677853414,15.607924461364746,5016168.0,1001.0,2797067.0,9.066681543986022,2.5595089392736554,3213.007911682129,0.0,3.3615965843200684,4.618448734283447,0.0,0.0,92.40730582427807,734.0,M,S,1,S,0
276198,Lasqueti,68.1871666746,437,6.4088305954320335,3178.002990756691,43.74362114163568,0.8314012323453804,0.5706658217750536,2.682701587677002,867803.6875,0.0,149796.0,10.815496401504447,1.7181048002438963,2623.598488136575,1.7550020571108433,3.4003689289093018,4.961101531982422,0.0,0.0,54.90052090254427,328.0,S,S,1,XS,0
276199,Hornby,32.2158603459,1188,36.87624627262803,2983.482032220223,17.351327561207263,0.7729085815444426,0.5024657143606925,0.8942339420318604,311519.28125,0.0,923303.0,10.223909250079487,1.8635223270393908,2846.821907043457,2.5080413818359375,3.401355266571045,4.717577934265137,0.0,0.0,16.126648892935616,320.0,S,S,1,XS,0
276200,Denman,53.3072324922,1243,23.31766144831994,3134.873776181483,13.072999375885127,0.758319223080973,0.4735792938861773,2.370741605758667,877111.0625,0.0,2133059.0,10.36267505624022,2.063854802167043,2777.505071968865,0.9616725527006906,3.368911027908325,4.359476089477539,0.0,0.0,63.73993299091465,451.0,S,S,1,XS,0
276213,Cortes,131.271844042,1148,8.745211194204762,3082.3975254591373,5.6670470511971045,0.5161433617673766,0.32676074062545707,4.694727420806885,1757858.75,464.0,2503603.0,9.43969271153395,2.1612152473083626,3127.842023251666,3.550623765632267,3.3410985469818115,4.444725036621094,0.0,0.0,2.074602174532888,444.0,S,S,1,XS,0
276233,Malcolm,82.5845578208,752,9.1058185675797,3620.2085126913253,24.164331180201774,0.7166690438036961,2.516072856521119,2.9973716735839844,1152009.625,0.0,4582349.0,9.203088566895019,2.4066670941385,3160.670050370065,0.0,3.0049188137054443,3.62813138961792,0.0,0.0,1.7624675004979162,163.0,S,S,1,XS,0
276318,Swindle,297.13477774,320,1.0769523595787485,2924.5841729040226,28.393399137390936,0.5007154527626404,18.061416444399832,14.025994300842285,5109802.0,0.0,82221321.0,8.405119932562002,3.214189412338831,3428.0131464376077,0.0,2.7255170345306396,4.0149078369140625,0.0,0.0,0.4567956282361058,812.0,S,S,1,S,0
276343,Dolphin,17.1504646537,394,22.97313850998197,2559.1303124049605,356.6868007429463,0.42336514351855153,19.28406180675674,0.5030065774917603,200262.390625,1476.9,91980.0,8.223506725954849,2.631898453924805,3558.327461242676,0.0,2.8157637119293213,3.918649673461914,0.0,0.0,85.96413731734968,176.0,S,S,7,XS,0
276607,Popof,90.2718073575,992,10.98903443986028,2883.57719373984,231.88274975914905,0.367767792955885,36.95377594736276,15.82211685180664,3337334.0,0.0,5928761.0,5.345848438260987,1.5927571915090084,4605.067169189453,0.0,2.728407382965088,5.165242671966553,0.0,0.0,3.260131466883857,463.0,S,S,5,S,0
276959,Ilha dos Marinheiros,40.2292497309,588,14.616230825412547,1801.8963785126873,152.95709594766285,0.15831805661445433,22.389705091776097,71.33660125732422,12334300.0,0.0,34163.0,19.19758081047462,1.2467421738822995,389.94717367071877,227.12901225842901,4.101579189300537,1.7110252380371094,0.0,0.0,94.81189599467035,23.0,S,M,3,S,0
276970,Ilha do Mel,28.0445720367,1931,68.85467881175128,3234.372947787023,8.610621037290919,0.35185109341917437,0.0,0.8928550481796265,154377.140625,0.0,0.0,22.08438773588142,2.0186724085360765,23.203948974609375,555.3647766113281,3.5124998092651367,1.514906883239746,0.0,0.0,5.687674119061255,148.0,M,M,1,XS,0
276984,Ilha de São Sebastião,337.827163731,39994,118.38598044722606,4597.441187831457,84.99189074008807,0.3192404825259792,0.0,159.80697631835938,27487056.0,0.0,111786352.0,22.340922406745847,1.9058349261409604,2.5317803064981916,499.9894248326628,3.6402690410614014,1.3092471361160278,7.061398497303924,2.094673680218066,4.865643592756664,1368.0,M,M,2,M,0
276988,Ilha Grande,179.50876419,8760,48.799845731922204,4676.436468434207,49.85489445246489,0.37042360022864096,0.09339433431425903,23.02040672302246,3874010.5,286.0,13447471.0,21.783524742833606,2.26049272489867,8.154150485992417,376.58471345901506,3.813291311264038,1.2733466625213623,0.0,0.0,8.902394007007864,1025.0,S,M,1,S,0
277058,Ilha de Fernando de Noronha,17.0406066082,3095,181.6249897178352,3102.613068702657,351.0472372704539,0.47242906169401333,1.1831099999999997,5.561120986938477,940277.0625,0.0,0.0,26.537522633870424,1.5949290129356086,0.0,2020.4818878173828,4.71107292175293,1.2493315935134888,0.0,0.0,86.13202300713694,233.0,M,L,7,XS,0
277073,Ilha Carrapatal,84.2080639704,889,10.557183695762113,3185.942743328416,261.0955101375957,0.5122978975147513,13.899936195292174,8.851616859436035,1466699.625,0.0,281191.0,27.153549830118834,2.3140333970077336,0.0,2247.414176940918,4.532286643981934,1.3615381717681885,0.0,0.0,90.54884999752198,32.0,S,L,6,XS,0
277079,Ilha Conceição,49.0861873893,1231,25.078338030961806,4344.8138978988145,9.87250527836374,0.5905134803983028,0.0,8.728677749633789,1509212.625,0.0,1015284.0,27.778002421061217,2.650009125005454,0.0,2476.426712036133,4.510000228881836,1.3352004289627075,0.0,0.0,90.63165440322729,42.0,S,L,1,XS,0
277080,Ilha Santa Maria,9.50604333503,247,25.98347086108886,4173.395027676195,10.12077171769028,0.4998039901087471,0.0,2.8275997638702393,488900.03125,0.0,0.0,27.778002421061217,2.650009125005454,0.0,2476.426712036133,4.559999942779541,1.3602795600891113,0.0,0.0,28.290492303172954,37.0,S,L,1,XS,0
277081,Ilha Santo Antônio,51.0045990904,18137,355.5953840133941,4676.907923589873,8.87229628202411,0.5560282926182678,0.0,17.222896575927734,2977886.0,0.0,439749.0,27.51714323191237,2.6677455339813605,0.0,2385.1986289024353,4.563913822174072,1.3645713329315186,2.0510643138319056,4.037432623204454,94.41403603936311,48.0,L,L,1,S,0
277084,Ilha Chiqueiro,59.7816632912,3761,62.91226762427047,4887.910076660672,15.514856799344656,0.581462352942798,0.0,10.449825286865234,1806803.875,0.0,3131694.0,27.55449117511904,2.6500410362833033,0.0,2396.0174375835204,4.551247596740723,1.393163800239563,0.0,0.0,28.468529645495614,37.0,M,L,1,XS,0
277088,Ilha Caçacueira,23.7962774662,731,30.71909045598856,2806.157023097454,186.1376601789431,0.41421678431017045,0.0,2.0347485542297363,295357.5,0.0,78839.0,27.005790125035674,2.57978529878892,0.0,2203.4223527908325,4.518687725067139,1.2694575786590576,0.0,0.0,75.08461413896347,44.0,S,L,4,XS,0
277090,Ilha Mucurás,4.87746173419,430,88.16060964369824,4279.6559662104555,24.761573187459824,0.49974666098089787,0.0,10.26173210144043,1774282.5,0.0,0.0,27.236936569213867,2.5963812463451177,0.0,2278.646697998047,4.207399845123291,1.3653243780136108,0.0,0.0,18.267898602306587,27.0,M,M,1,XS,0
277091,Ilha das Onças,80.3277942412,3653,45.4761646887894,4258.602010728317,19.315979744799,0.5185796351359893,0.0,222.94923400878906,38548552.0,0.0,2352935.0,27.255091343566733,2.5842237308209475,0.0,2287.1594508244443,4.265145301818848,1.3703330755233765,0.0,0.0,69.5013919545815,67.0,S,M,1,M,0
277093,Ilha da Mutuoca,92.7339934877,1505,16.229215882950403,3614.43588414892,116.35479173463361,0.5225192226905858,0.0,10.081007957458496,1700521.375,0.0,490554.0,26.95298703511554,2.8615791467018425,0.0,2174.2206954956055,4.387020111083984,1.362610101699829,0.0,0.0,19.91644754775634,30.0,S,M,2,XS,0
277095,Ilha Mulata,20.0910815141,240,11.945598838547694,3561.6947552587035,254.3033804906821,0.392006381295543,0.0,2.704660654067993,446386.96875,0.0,264550.0,26.972450256347656,2.756085393251851,0.0,2181.0881729125977,4.439200401306152,1.3190852403640747,0.0,0.0,32.38209054295849,21.0,S,M,6,XS,0
277097,Ilha Arapiranga,39.0882441571,1917,49.042878270391576,4526.058852608819,24.537319436159652,0.4994109651196844,0.0,30.334453582763672,5244912.5,0.0,851471.0,27.236936569213867,2.5963812463451177,0.0,2278.646697998047,4.224893569946289,1.3618637323379517,0.0,0.0,99.56167673529517,37.0,S,M,1,S,0
277098,Ilha Mirinzal,34.3201040013,336,9.790180122626456,3599.323693863016,228.39257005678138,0.43657661186306307,0.0,4.3028693199157715,680208.625,0.0,215494.0,26.972450256347656,2.756085393251851,0.0,2181.0881729125977,4.459869384765625,1.3017058372497559,0.0,0.0,3.3210409483807526,60.0,S,M,5,XS,0
277101,Ilha dos Lençóis,31.605852906,326,10.31454525114596,2901.931546887434,228.39257005678138,0.43657661186306307,0.0,2.0251340866088867,350151.3125,0.0,96360.0,26.972450256347656,2.756085393251851,0.0,2181.0881729125977,4.536666393280029,1.2840344905853271,0.0,0.0,5.623904789614694,58.0,S,L,5,XS,0
277103,Ilha Paquetá-Açu,8.1241385576,499,61.421896790914964,3923.3689578842855,18.557219401488553,0.4877135286127242,0.0,15.822898864746094,2735824.0,0.0,0.0,27.236936569213867,2.5963812463451177,0.0,2278.646697998047,4.250526428222656,1.3717299699783325,0.0,0.0,4.303284588017324,31.0,M,M,1,S,0
277104,Ilha Jutuba,4.99183535352,254,50.883088485859524,3472.840857623796,18.557219401488553,0.4877135286127242,0.0,29.57929229736328,5114343.0,0.0,0.0,27.259650442168493,2.5963812463451177,0.0,2278.646697998047,4.259856700897217,1.3777649402618408,0.0,0.0,4.1622371343918925,30.0,M,M,1,S,0
277105,Ilha Cotejuba,16.0395874571,3711,231.36505286844567,3875.1889430457277,18.557219401488553,0.4877135286127242,0.0,34.69707107543945,5999220.0,0.0,257544.0,27.32732771711744,2.94737025705399,0.0,2311.4838684082074,4.332249641418457,1.3906142711639404,0.0,0.0,33.75189414716063,41.0,M,M,1,S,0
277110,Ilha do Mosqueiro,211.782770349,47719,225.320501386223,4621.1962181617,28.727789333419445,0.4826113545771961,0.0,826.6025390625,141446096.0,0.0,6576989.0,27.11295191446942,2.8694307575933635,0.0,2233.033821105957,4.072412967681885,1.4008420705795288,10.976060715394368,5.182645609143091,5.6506043918611315,78.0,M,M,1,L,0
277112,Ilha Camará Açu,19.3715512722,269,13.886342720835183,3321.015913467606,223.15874209575264,0.377707503895494,0.0,0.7376347184181213,127539.109375,0.0,151547.0,26.994097391764342,3.3009727029129863,0.0,2189.218162536621,4.558860778808594,1.399565577507019,0.0,0.0,34.02691391614561,48.0,S,L,5,XS,0
277115,Ilha da Roberta,53.5807952521,389,7.260063949587494,3894.6204151845313,6.52856925275966,0.5006296108982273,0.0,9.34337329864502,1615495.25,0.0,1256178.0,27.471176014916637,2.613775209678958,0.0,2365.2158508300786,4.177910804748535,1.4342397451400757,0.0,0.0,10.902183978840757,34.0,S,M,1,XS,0
277117,Ilha Ipomonga,34.8212855841,470,13.49749132222189,3751.588664933488,92.23003016486365,0.4508654466072841,0.0,3.0734782218933105,531413.0,0.0,295210.0,27.037989934285463,3.3124792815651745,0.0,2205.341293334961,4.2713494300842285,1.503989815711975,0.0,0.0,3.2713368300554007,86.0,S,M,2,XS,0
277120,Ilha Mariteua,22.5050482985,306,13.59694926850681,3289.6754267165447,97.96218714296491,0.44758609096338037,0.0,2.0899651050567627,361360.84375,0.0,17520.0,27.037989934285463,3.3124792815651745,0.0,2205.341293334961,4.4193902015686035,1.5049338340759277,0.0,0.0,50.508104004398916,58.0,S,M,2,XS,0
277123,Ilha Pracubinha,51.8669098352,422,8.136208641325407,3814.9291167322767,8.641340356536764,0.521993654478637,0.0,9.34337329864502,1615495.25,0.0,969731.0,27.37470475739059,2.337590490700677,0.0,2325.920967102051,4.2682414054870605,1.4504636526107788,0.0,0.0,92.85417026110078,35.0,S,M,1,XS,0
277124,Ilha Salvador,59.5482160128,423,7.103487364072761,4751.469298168681,10.111670660906123,0.5208034923351463,0.0,10.081007957458496,1743034.375,0.0,3772930.0,27.59406379024705,2.823782836273313,0.0,2411.5032516479496,4.121927261352539,1.4761171340942383,0.0,0.0,29.472538414363942,33.0,S,M,1,XS,0
277129,Ilha do Panema,78.4567773568,534,6.806295364025899,4276.719155372446,13.227166211713238,0.5140306038952872,0.0,13.523303031921387,2338216.75,0.0,2035819.0,27.58599619635521,2.7765723986443707,0.0,2412.1949658203107,4.138128757476807,1.5217652320861816,0.0,0.0,26.68524204974173,70.0,S,M,1,S,0
277130,Ilha dos Cavalos,130.794711518,644,4.9237464766407815,4391.587639856317,17.83941363436617,0.511715731429104,0.0,20.530834197998047,3549838.25,0.0,2374829.0,27.6054426259048,2.806854427540423,0.0,2413.4848839012357,4.198586463928223,1.4918380975723267,0.0,0.0,1.3716423962636863,32.0,S,M,1,S,0
277132,Ilha do Pará,427.923555226,3693,8.630046079257331,4617.635116117764,10.6683223252807,0.5389892868578537,0.0,62.11073303222656,10739120.0,0.0,11365188.0,27.419113001065057,2.443219748551824,0.0,2344.503996774656,4.22453498840332,1.4689489603042603,0.0,0.0,67.0300894142968,91.0,S,M,1,S,0
277133,Ilha Pirauará,39.8547987123,251,6.29786143977027,4078.1149051100533,21.734712808490528,0.49364517007365155,0.0,11.982154846191406,2071748.25,0.0,1088867.0,27.14075024922687,3.311861555557698,0.0,2243.2473220825195,4.167169094085693,1.5494227409362793,0.0,0.0,95.66706496485372,39.0,S,M,1,S,0
277135,Ilha Queimada,806.260168375,4962,6.154340986484305,4744.024388909368,45.49888988395623,0.47467861209989093,0.0,110.030517578125,19024584.0,0.0,25987386.0,27.39309727570503,2.822118709452059,0.0,2335.2106196181403,4.1063361167907715,1.5197105407714844,0.0,0.0,10.920761660974375,39.0,S,M,1,M,0
277137,Ilha do Cará,135.220167401,924,6.833300222590663,4559.429085857794,78.80789367628748,0.46345877309754024,0.0,21.423686981201172,3704215.5,0.0,4647173.0,27.275772941153036,2.7576096494023394,0.0,2294.0003746228253,4.173640251159668,1.4920995235443115,0.0,0.0,2.0203784378022895,52.0,S,M,1,S,0
277138,Ilha Jurupari,356.895686749,1249,3.499622008260372,4863.662247055566,69.57282896391972,0.4184545141598985,0.0,52.249122619628906,9034020.0,0.0,8691646.0,27.0490024391043,3.1300557923625356,0.0,2209.7545940836885,4.081413269042969,1.5307046175003052,0.0,0.0,6.2158774231619285,53.0,S,M,1,S,0
277140,Ilha Curuá,350.227738323,3231,9.225425762879432,4938.096301364938,70.52172813817565,0.40425300064597336,0.0,48.644351959228516,8346975.0,0.0,11296876.0,27.17385791941615,3.109782483574236,0.0,2257.4499263763432,4.274896621704102,1.529537320137024,0.0,0.0,60.439485631457636,69.0,S,M,1,S,0
277171,Robben Island,5.80894861716,819,140.98936898505565,1923.819681061877,276.24677035300937,0.3842521390108325,24.91612846345384,2.5366528034210205,1025136.375,0.0,0.0,15.904621760050475,0.3732061614282429,493.4015197753906,0.0,4.923375129699707,1.9447269439697266,0.0,0.0,96.3792924811154,34.0,M,L,6,XS,0
277253,Ilha dos Tigres,80.4702756676,671,8.33848268112951,451.1969738556208,332.82136488915864,0.16923818851991865,16.581781627704622,5.756269454956055,254653.78125,0.0,0.0,18.760995229085268,0.03236046410165727,27.87859344482422,9.058403015136719,4.913271427154541,1.4340558052062988,0.0,0.0,69.73778683184987,70.0,S,L,7,XS,0
277307,Pulau Ndao,9.30250869642,2564,275.62457436742153,2484.175702398513,238.46307017089063,0.6338926202748363,0.0,0.3986583650112152,19673.3671875,0.0,0.0,27.82356580098468,1.0208681758958846,0.0,2489.4200897216797,4.8383331298828125,1.3985176086425781,0.0,0.0,91.5633933149218,53.0,M,L,5,XS,0
277309,Pulau Raijua,38.7155800228,10411,268.9098289078675,2699.121190249395,214.9854516838143,0.5710290668802869,0.0,5.581216812133789,275427.1875,0.0,0.0,27.60446230570477,0.8295617608819157,0.0,2409.3970794677734,4.932863712310791,1.3870866298675537,0.0,0.0,96.00576731021924,176.0,M,L,5,XS,0
277315,Pulau Semau,224.802600966,14019,62.36137811466108,3935.8628168959735,114.68154580585197,0.730858122169448,0.00904,67.61344146728516,3277632.0,0.0,1652130.0,27.79912820861381,1.184564516211762,0.0,2482.092070428951,4.708656311035156,1.4741308689117432,0.0,0.0,39.79901593065087,202.0,M,L,2,S,0
277318,Pulau Mules,18.497799354,1201,64.9266421921856,3558.0111811858646,33.85781177797117,0.5176815252718369,0.0005266665881872178,3.5879251956939697,177060.3125,0.0,392447.0,25.46564801534015,1.6029619919136167,0.0,1551.0503540039062,4.6505584716796875,1.269429087638855,0.0,0.0,49.31021501603948,388.0,M,L,1,XS,0
277319,Pulau Ende,10.3380457078,6253,604.853197281005,2748.184865324095,12.728074995793717,0.4844974379168282,0.0,1.1959750652313232,59020.1015625,0.0,0.0,26.743464787801088,1.2282873964868486,0.0,2094.3367462158203,4.674600124359131,1.2939094305038452,0.0,0.0,95.06620548229212,463.0,L,L,1,XS,0
277321,Nusa Kode,7.19842163722,274,38.063899811489456,3212.615132623908,154.05933478364838,0.7956718111082278,0.0005266665881872178,0.3986583650112152,19673.3671875,0.0,0.0,26.973082224528014,0.9498721305280924,0.0,2178.9345626831055,4.577549934387207,1.287209391593933,0.0,0.0,94.70377912497908,407.0,S,L,3,XS,0
277328,Nusa Tepulimabole,14.1729437685,206,14.534736280958384,1719.1092842848848,145.04016708741187,0.5894300135952047,0.0,0.7973167300224304,39346.734375,0.0,0.0,27.10139020284015,0.9766412475146353,0.0,2226.3847122192383,4.75228214263916,1.334315299987793,0.0,0.0,97.86019122304319,275.0,S,L,3,XS,0
